variant,date,budget,touch_limit,policy,residual,forecast_residual_num,forecast_residual,worst_station_residual,moves,touched,unused_budget,net_flow_bound,feasible
duration_48h,2026-03-12,100,1,oracle,6841,369400,6156.666666666667,212,0,0,100,233,True
duration_48h,2026-03-12,100,2,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
duration_48h,2026-03-12,100,2,greedy,6679,359680,5994.666666666667,131,81,2,19,233,True
duration_48h,2026-03-12,100,2,optimized,6679,359680,5994.666666666667,131,81,2,19,233,True
duration_48h,2026-03-12,100,2,oracle,6641,359680,5994.666666666667,112,100,2,0,233,True
duration_48h,2026-03-12,100,5,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
duration_48h,2026-03-12,100,5,greedy,6641,357400,5956.666666666667,112,100,3,0,233,True
duration_48h,2026-03-12,100,5,optimized,6641,357400,5956.666666666667,112,100,3,0,233,True
duration_48h,2026-03-12,100,5,oracle,6641,359680,5994.666666666667,112,100,2,0,233,True
duration_48h,2026-03-12,100,10,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
duration_48h,2026-03-12,100,10,greedy,6641,357400,5956.666666666667,112,100,3,0,233,True
duration_48h,2026-03-12,100,10,optimized,6641,357400,5956.666666666667,112,100,3,0,233,True
duration_48h,2026-03-12,100,10,oracle,6641,359680,5994.666666666667,112,100,2,0,233,True
duration_48h,2026-03-12,100,20,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
duration_48h,2026-03-12,100,20,greedy,6641,357400,5956.666666666667,112,100,3,0,233,True
duration_48h,2026-03-12,100,20,optimized,6641,357400,5956.666666666667,112,100,3,0,233,True
duration_48h,2026-03-12,100,20,oracle,6641,359680,5994.666666666667,112,100,2,0,233,True
duration_48h,2026-03-12,100,40,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
duration_48h,2026-03-12,100,40,greedy,6641,357400,5956.666666666667,112,100,3,0,233,True
duration_48h,2026-03-12,100,40,optimized,6641,357400,5956.666666666667,112,100,3,0,233,True
duration_48h,2026-03-12,100,40,oracle,6641,359680,5994.666666666667,112,100,2,0,233,True
duration_48h,2026-03-12,200,0,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
duration_48h,2026-03-12,200,0,greedy,6841,369400,6156.666666666667,212,0,0,200,233,True
duration_48h,2026-03-12,200,0,optimized,6841,369400,6156.666666666667,212,0,0,200,233,True
duration_48h,2026-03-12,200,0,oracle,6841,369400,6156.666666666667,212,0,0,200,233,True
duration_48h,2026-03-12,200,1,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
duration_48h,2026-03-12,200,1,greedy,6841,369400,6156.666666666667,212,0,0,200,233,True
duration_48h,2026-03-12,200,1,optimized,6841,369400,6156.666666666667,212,0,0,200,233,True
duration_48h,2026-03-12,200,1,oracle,6841,369400,6156.666666666667,212,0,0,200,233,True
duration_48h,2026-03-12,200,2,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
duration_48h,2026-03-12,200,2,greedy,6679,359680,5994.666666666667,131,81,2,119,233,True
duration_48h,2026-03-12,200,2,optimized,6679,359680,5994.666666666667,131,81,2,119,233,True
duration_48h,2026-03-12,200,2,oracle,6639,359680,5994.666666666667,111,101,2,99,233,True
duration_48h,2026-03-12,200,5,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
duration_48h,2026-03-12,200,5,greedy,6457,346360,5772.666666666667,64,192,5,8,233,True
duration_48h,2026-03-12,200,5,optimized,6457,346360,5772.666666666667,64,192,5,8,233,True
duration_48h,2026-03-12,200,5,oracle,6441,351620,5860.333333333333,63,200,4,0,233,True
duration_48h,2026-03-12,200,10,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
duration_48h,2026-03-12,200,10,greedy,6441,345400,5756.666666666667,63,200,6,0,233,True
duration_48h,2026-03-12,200,10,optimized,6441,345400,5756.666666666667,63,200,6,0,233,True
duration_48h,2026-03-12,200,10,oracle,6441,351620,5860.333333333333,63,200,4,0,233,True
duration_48h,2026-03-12,200,20,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
duration_48h,2026-03-12,200,20,greedy,6441,345400,5756.666666666667,63,200,6,0,233,True
duration_48h,2026-03-12,200,20,optimized,6441,345400,5756.666666666667,63,200,6,0,233,True
duration_48h,2026-03-12,200,20,oracle,6441,351620,5860.333333333333,63,200,4,0,233,True
duration_48h,2026-03-12,200,40,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
duration_48h,2026-03-12,200,40,greedy,6441,345400,5756.666666666667,63,200,6,0,233,True
duration_48h,2026-03-12,200,40,optimized,6441,345400,5756.666666666667,63,200,6,0,233,True
duration_48h,2026-03-12,200,40,oracle,6441,351620,5860.333333333333,63,200,4,0,233,True
duration_48h,2026-03-12,400,0,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
duration_48h,2026-03-12,400,0,greedy,6841,369400,6156.666666666667,212,0,0,400,233,True
duration_48h,2026-03-12,400,0,optimized,6841,369400,6156.666666666667,212,0,0,400,233,True
duration_48h,2026-03-12,400,0,oracle,6841,369400,6156.666666666667,212,0,0,400,233,True
duration_48h,2026-03-12,400,1,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
duration_48h,2026-03-12,400,1,greedy,6841,369400,6156.666666666667,212,0,0,400,233,True
duration_48h,2026-03-12,400,1,optimized,6841,369400,6156.666666666667,212,0,0,400,233,True
duration_48h,2026-03-12,400,1,oracle,6841,369400,6156.666666666667,212,0,0,400,233,True
duration_48h,2026-03-12,400,2,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
duration_48h,2026-03-12,400,2,greedy,6679,359680,5994.666666666667,131,81,2,319,233,True
duration_48h,2026-03-12,400,2,optimized,6679,359680,5994.666666666667,131,81,2,319,233,True
duration_48h,2026-03-12,400,2,oracle,6639,359680,5994.666666666667,111,101,2,299,233,True
duration_48h,2026-03-12,400,5,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
duration_48h,2026-03-12,400,5,greedy,6457,346360,5772.666666666667,64,192,5,208,233,True
duration_48h,2026-03-12,400,5,optimized,6457,346360,5772.666666666667,64,192,5,208,233,True
duration_48h,2026-03-12,400,5,oracle,6383,350780,5846.333333333333,60,229,5,171,233,True
duration_48h,2026-03-12,400,10,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
duration_48h,2026-03-12,400,10,greedy,6205,328820,5480.333333333333,53,340,10,60,233,True
duration_48h,2026-03-12,400,10,optimized,6205,328820,5480.333333333333,53,340,10,60,233,True
duration_48h,2026-03-12,400,10,oracle,6067,337320,5622.0,51,387,10,13,233,True
duration_48h,2026-03-12,400,20,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
duration_48h,2026-03-12,400,20,greedy,6089,321400,5356.666666666667,52,400,15,0,233,True
duration_48h,2026-03-12,400,20,optimized,6089,321400,5356.666666666667,52,400,15,0,233,True
duration_48h,2026-03-12,400,20,oracle,6041,336100,5601.666666666667,49,400,12,0,233,True
duration_48h,2026-03-12,400,40,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
duration_48h,2026-03-12,400,40,greedy,6089,321400,5356.666666666667,52,400,15,0,233,True
duration_48h,2026-03-12,400,40,optimized,6089,321400,5356.666666666667,52,400,15,0,233,True
duration_48h,2026-03-12,400,40,oracle,6041,336100,5601.666666666667,49,400,12,0,233,True
duration_48h,2026-03-13,0,0,no_action,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,0,greedy,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,0,optimized,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,0,oracle,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,1,no_action,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,1,greedy,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,1,optimized,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,1,oracle,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,2,no_action,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,2,greedy,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,2,optimized,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,2,oracle,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,5,no_action,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,5,greedy,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,5,optimized,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,5,oracle,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,10,no_action,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,10,greedy,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,10,optimized,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,10,oracle,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,20,no_action,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,20,greedy,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,20,optimized,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,20,oracle,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,40,no_action,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,40,greedy,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,40,optimized,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,0,40,oracle,4142,227910,3798.5,96,0,0,0,198,True
duration_48h,2026-03-13,50,0,no_action,4142,227910,3798.5,96,0,0,50,198,True
duration_48h,2026-03-13,50,0,greedy,4142,227910,3798.5,96,0,0,50,198,True
duration_48h,2026-03-13,50,0,optimized,4142,227910,3798.5,96,0,0,50,198,True
duration_48h,2026-03-13,50,0,oracle,4142,227910,3798.5,96,0,0,50,198,True
duration_48h,2026-03-13,50,1,no_action,4142,227910,3798.5,96,0,0,50,198,True
duration_48h,2026-03-13,50,1,greedy,4142,227910,3798.5,96,0,0,50,198,True
duration_48h,2026-03-13,50,1,optimized,4142,227910,3798.5,96,0,0,50,198,True
duration_48h,2026-03-13,50,1,oracle,4142,227910,3798.5,96,0,0,50,198,True
duration_48h,2026-03-13,50,2,no_action,4142,227910,3798.5,96,0,0,50,198,True
duration_48h,2026-03-13,50,2,greedy,4054,222630,3710.5,52,44,2,6,198,True
duration_48h,2026-03-13,50,2,optimized,4054,222630,3710.5,52,44,2,6,198,True
duration_48h,2026-03-13,50,2,oracle,4044,222630,3710.5,47,49,2,1,198,True
duration_48h,2026-03-13,50,5,no_action,4142,227910,3798.5,96,0,0,50,198,True
duration_48h,2026-03-13,50,5,greedy,4042,221910,3698.5,46,50,3,0,198,True
duration_48h,2026-03-13,50,5,optimized,4042,221910,3698.5,46,50,3,0,198,True
duration_48h,2026-03-13,50,5,oracle,4042,222510,3708.5,46,50,3,0,198,True
duration_48h,2026-03-13,50,10,no_action,4142,227910,3798.5,96,0,0,50,198,True
duration_48h,2026-03-13,50,10,greedy,4042,221910,3698.5,46,50,3,0,198,True
duration_48h,2026-03-13,50,10,optimized,4042,221910,3698.5,46,50,3,0,198,True
duration_48h,2026-03-13,50,10,oracle,4042,222510,3708.5,46,50,3,0,198,True
duration_48h,2026-03-13,50,20,no_action,4142,227910,3798.5,96,0,0,50,198,True
duration_48h,2026-03-13,50,20,greedy,4042,221910,3698.5,46,50,3,0,198,True
duration_48h,2026-03-13,50,20,optimized,4042,221910,3698.5,46,50,3,0,198,True
duration_48h,2026-03-13,50,20,oracle,4042,222510,3708.5,46,50,3,0,198,True
duration_48h,2026-03-13,50,40,no_action,4142,227910,3798.5,96,0,0,50,198,True
duration_48h,2026-03-13,50,40,greedy,4042,221910,3698.5,46,50,3,0,198,True
duration_48h,2026-03-13,50,40,optimized,4042,221910,3698.5,46,50,3,0,198,True
duration_48h,2026-03-13,50,40,oracle,4042,222510,3708.5,46,50,3,0,198,True
duration_48h,2026-03-13,100,0,no_action,4142,227910,3798.5,96,0,0,100,198,True
duration_48h,2026-03-13,100,0,greedy,4142,227910,3798.5,96,0,0,100,198,True
duration_48h,2026-03-13,100,0,optimized,4142,227910,3798.5,96,0,0,100,198,True
duration_48h,2026-03-13,100,0,oracle,4142,227910,3798.5,96,0,0,100,198,True
duration_48h,2026-03-13,100,1,no_action,4142,227910,3798.5,96,0,0,100,198,True
duration_48h,2026-03-13,100,1,greedy,4142,227910,3798.5,96,0,0,100,198,True
duration_48h,2026-03-13,100,1,optimized,4142,227910,3798.5,96,0,0,100,198,True
duration_48h,2026-03-13,100,1,oracle,4142,227910,3798.5,96,0,0,100,198,True
duration_48h,2026-03-13,100,2,no_action,4142,227910,3798.5,96,0,0,100,198,True
duration_48h,2026-03-13,100,2,greedy,4054,222630,3710.5,52,44,2,56,198,True
duration_48h,2026-03-13,100,2,optimized,4054,222630,3710.5,52,44,2,56,198,True
duration_48h,2026-03-13,100,2,oracle,4044,222630,3710.5,47,49,2,51,198,True
duration_48h,2026-03-13,100,5,no_action,4142,227910,3798.5,96,0,0,100,198,True
duration_48h,2026-03-13,100,5,greedy,3942,215910,3598.5,30,100,5,0,198,True
duration_48h,2026-03-13,100,5,optimized,3942,215910,3598.5,30,100,5,0,198,True
duration_48h,2026-03-13,100,5,oracle,3942,217530,3625.5,30,100,5,0,198,True
duration_48h,2026-03-13,100,10,no_action,4142,227910,3798.5,96,0,0,100,198,True
duration_48h,2026-03-13,100,10,greedy,3942,215910,3598.5,30,100,5,0,198,True
duration_48h,2026-03-13,100,10,optimized,3942,215910,3598.5,30,100,5,0,198,True
duration_48h,2026-03-13,100,10,oracle,3942,217530,3625.5,30,100,5,0,198,True
duration_48h,2026-03-13,100,20,no_action,4142,227910,3798.5,96,0,0,100,198,True
duration_48h,2026-03-13,100,20,greedy,3942,215910,3598.5,30,100,5,0,198,True
duration_48h,2026-03-13,100,20,optimized,3942,215910,3598.5,30,100,5,0,198,True
duration_48h,2026-03-13,100,20,oracle,3942,217530,3625.5,30,100,5,0,198,True
duration_48h,2026-03-13,100,40,no_action,4142,227910,3798.5,96,0,0,100,198,True
duration_48h,2026-03-13,100,40,greedy,3942,215910,3598.5,30,100,5,0,198,True
duration_48h,2026-03-13,100,40,optimized,3942,215910,3598.5,30,100,5,0,198,True
duration_48h,2026-03-13,100,40,oracle,3942,217530,3625.5,30,100,5,0,198,True
duration_48h,2026-03-13,200,0,no_action,4142,227910,3798.5,96,0,0,200,198,True
duration_48h,2026-03-13,200,0,greedy,4142,227910,3798.5,96,0,0,200,198,True
duration_48h,2026-03-13,200,0,optimized,4142,227910,3798.5,96,0,0,200,198,True
duration_48h,2026-03-13,200,0,oracle,4142,227910,3798.5,96,0,0,200,198,True
duration_48h,2026-03-13,200,1,no_action,4142,227910,3798.5,96,0,0,200,198,True
duration_48h,2026-03-13,200,1,greedy,4142,227910,3798.5,96,0,0,200,198,True
duration_48h,2026-03-13,200,1,optimized,4142,227910,3798.5,96,0,0,200,198,True
duration_48h,2026-03-13,200,1,oracle,4142,227910,3798.5,96,0,0,200,198,True
duration_48h,2026-03-13,200,2,no_action,4142,227910,3798.5,96,0,0,200,198,True
duration_48h,2026-03-13,200,2,greedy,4054,222630,3710.5,52,44,2,156,198,True
duration_48h,2026-03-13,200,2,optimized,4054,222630,3710.5,52,44,2,156,198,True
duration_48h,2026-03-13,200,2,oracle,4044,222630,3710.5,47,49,2,151,198,True
duration_48h,2026-03-13,200,5,no_action,4142,227910,3798.5,96,0,0,200,198,True
duration_48h,2026-03-13,200,5,greedy,3924,214690,3578.1666666666665,30,111,5,89,198,True
duration_48h,2026-03-13,200,5,optimized,3924,214690,3578.1666666666665,30,111,5,89,198,True
duration_48h,2026-03-13,200,5,oracle,3908,215490,3591.5,30,117,5,83,198,True
duration_48h,2026-03-13,200,10,no_action,4142,227910,3798.5,96,0,0,200,198,True
duration_48h,2026-03-13,200,10,greedy,3856,208170,3469.5,30,166,10,34,198,True
duration_48h,2026-03-13,200,10,optimized,3856,208170,3469.5,30,166,10,34,198,True
duration_48h,2026-03-13,200,10,oracle,3812,210990,3516.5,30,165,10,35,198,True
duration_48h,2026-03-13,200,20,no_action,4142,227910,3798.5,96,0,0,200,198,True
duration_48h,2026-03-13,200,20,greedy,3810,203910,3398.5,30,200,15,0,198,True
duration_48h,2026-03-13,200,20,optimized,3810,203910,3398.5,30,200,15,0,198,True
duration_48h,2026-03-13,200,20,oracle,3742,208590,3476.5,26,200,14,0,198,True
duration_48h,2026-03-13,200,40,no_action,4142,227910,3798.5,96,0,0,200,198,True
duration_48h,2026-03-13,200,40,greedy,3810,203910,3398.5,30,200,15,0,198,True
duration_48h,2026-03-13,200,40,optimized,3810,203910,3398.5,30,200,15,0,198,True
duration_48h,2026-03-13,200,40,oracle,3742,208590,3476.5,26,200,14,0,198,True
duration_48h,2026-03-13,400,0,no_action,4142,227910,3798.5,96,0,0,400,198,True
duration_48h,2026-03-13,400,0,greedy,4142,227910,3798.5,96,0,0,400,198,True
duration_48h,2026-03-13,400,0,optimized,4142,227910,3798.5,96,0,0,400,198,True
duration_48h,2026-03-13,400,0,oracle,4142,227910,3798.5,96,0,0,400,198,True
duration_48h,2026-03-13,400,1,no_action,4142,227910,3798.5,96,0,0,400,198,True
duration_48h,2026-03-13,400,1,greedy,4142,227910,3798.5,96,0,0,400,198,True
duration_48h,2026-03-13,400,1,optimized,4142,227910,3798.5,96,0,0,400,198,True
duration_48h,2026-03-13,400,1,oracle,4142,227910,3798.5,96,0,0,400,198,True
duration_48h,2026-03-13,400,2,no_action,4142,227910,3798.5,96,0,0,400,198,True
duration_48h,2026-03-13,400,2,greedy,4054,222630,3710.5,52,44,2,356,198,True
duration_48h,2026-03-13,400,2,optimized,4054,222630,3710.5,52,44,2,356,198,True
duration_48h,2026-03-13,400,2,oracle,4044,222630,3710.5,47,49,2,351,198,True
duration_48h,2026-03-13,400,5,no_action,4142,227910,3798.5,96,0,0,400,198,True
duration_48h,2026-03-13,400,5,greedy,3924,214690,3578.1666666666665,30,111,5,289,198,True
duration_48h,2026-03-13,400,5,optimized,3924,214690,3578.1666666666665,30,111,5,289,198,True
duration_48h,2026-03-13,400,5,oracle,3908,215490,3591.5,30,117,5,283,198,True
duration_48h,2026-03-13,400,10,no_action,4142,227910,3798.5,96,0,0,400,198,True
duration_48h,2026-03-13,400,10,greedy,3856,208170,3469.5,30,166,10,234,198,True
duration_48h,2026-03-13,400,10,optimized,3856,208170,3469.5,30,166,10,234,198,True
duration_48h,2026-03-13,400,10,oracle,3812,210990,3516.5,30,165,10,235,198,True
duration_48h,2026-03-13,400,20,no_action,4142,227910,3798.5,96,0,0,400,198,True
duration_48h,2026-03-13,400,20,greedy,3740,198450,3307.5,30,248,20,152,198,True
duration_48h,2026-03-13,400,20,optimized,3740,198450,3307.5,30,248,20,152,198,True
duration_48h,2026-03-13,400,20,oracle,3626,205550,3425.8333333333335,24,258,20,142,198,True
duration_48h,2026-03-13,400,40,no_action,4142,227910,3798.5,96,0,0,400,198,True
duration_48h,2026-03-13,400,40,greedy,3554,182750,3045.8333333333335,21,383,40,17,198,True
duration_48h,2026-03-13,400,40,optimized,3554,182750,3045.8333333333335,21,383,40,17,198,True
duration_48h,2026-03-13,400,40,oracle,3342,197710,3295.1666666666665,19,400,39,0,198,True
duration_48h,2026-03-14,0,0,no_action,1579,61480,1024.6666666666667,18,0,0,0,281,True
duration_48h,2026-03-14,0,0,greedy,1579,61480,1024.6666666666667,18,0,0,0,281,True
duration_48h,2026-03-14,0,0,optimized,1579,61480,1024.6666666666667,18,0,0,0,281,True
duration_48h,2026-03-14,0,0,oracle,1579,61480,1024.6666666666667,18,0,0,0,281,True
duration_48h,2026-03-14,0,1,no_action,1579,61480,1024.6666666666667,18,0,0,0,281,True
duration_48h,2026-03-14,0,1,greedy,1579,61480,1024.6666666666667,18,0,0,0,281,True
